cell_id,Pipilo erythrophthalmus,Pipilo erythrophthalmus erythrophthalmus/canaster,Pipilo erythrophthalmus alleni/rileyi
832600fffffffff,3.0,0.0,0.0
832601fffffffff,470.0,17.0,0.0
832602fffffffff,2.0,0.0,0.0
832603fffffffff,47.0,3.0,0.0
832604fffffffff,3.0,0.0,0.0
832605fffffffff,173.0,0.0,0.0
832606fffffffff,2.0,0.0,0.0
832608fffffffff,479.0,11.0,0.0
832609fffffffff,150.0,0.0,0.0
83260afffffffff,491.0,0.0,0.0
83260bfffffffff,379.0,10.0,0.0
83260cfffffffff,26.0,0.0,0.0
83260dfffffffff,172.0,2.0,0.0
83260efffffffff,355.0,108.0,0.0
832619fffffffff,17.0,0.0,0.0
832620fffffffff,6.0,0.0,0.0
832621fffffffff,734.0,0.0,0.0
832622fffffffff,6.0,0.0,0.0
832623fffffffff,92.0,0.0,0.0
832624fffffffff,82.0,0.0,0.0
832625fffffffff,43.0,0.0,0.0
832626fffffffff,37.0,0.0,0.0
832628fffffffff,32.0,0.0,0.0
832629fffffffff,168.0,1.0,0.0
83262afffffffff,5.0,0.0,0.0
83262bfffffffff,217.0,0.0,0.0
83262cfffffffff,1820.0,0.0,0.0
83262dfffffffff,938.0,0.0,0.0
83262efffffffff,109.0,0.0,0.0
832631fffffffff,2.0,0.0,0.0
832633fffffffff,1.0,0.0,0.0
832635fffffffff,3.0,0.0,0.0
832640fffffffff,1401.0,0.0,0.0
832641fffffffff,2188.0,0.0,0.0
832642fffffffff,1414.0,0.0,0.0
832643fffffffff,2322.0,0.0,0.0
832644fffffffff,139.0,0.0,0.0
832645fffffffff,232.0,0.0,0.0
832646fffffffff,3856.0,0.0,0.0
832648fffffffff,1819.0,0.0,0.0
832649fffffffff,3590.0,0.0,0.0
83264afffffffff,2920.0,0.0,0.0
83264bfffffffff,898.0,0.0,0.0
83264cfffffffff,3389.0,0.0,0.0
83264dfffffffff,4918.0,0.0,0.0
83264efffffffff,845.0,0.0,0.0
832650fffffffff,757.0,0.0,0.0
832651fffffffff,843.0,0.0,0.0
832652fffffffff,988.0,0.0,0.0
832653fffffffff,1508.0,0.0,0.0
832654fffffffff,677.0,0.0,0.0
832655fffffffff,2705.0,0.0,0.0
832656fffffffff,1357.0,0.0,0.0
832658fffffffff,141.0,0.0,0.0
832659fffffffff,2149.0,0.0,0.0
83265afffffffff,538.0,0.0,0.0
83265bfffffffff,1350.0,0.0,0.0
83265cfffffffff,450.0,0.0,0.0
83265dfffffffff,684.0,0.0,0.0
83265efffffffff,316.0,0.0,0.0
832660fffffffff,786.0,0.0,0.0
832661fffffffff,3593.0,0.0,0.0
832662fffffffff,1567.0,0.0,0.0
832663fffffffff,685.0,0.0,0.0
832664fffffffff,9660.0,0.0,0.0
832665fffffffff,606.0,0.0,0.0
832666fffffffff,2613.0,0.0,0.0
832668fffffffff,3968.0,5.0,0.0
832669fffffffff,506.0,3.0,0.0
83266afffffffff,1699.0,0.0,0.0
83266bfffffffff,1652.0,0.0,0.0
83266cfffffffff,4845.0,0.0,0.0
83266dfffffffff,4588.0,2.0,0.0
83266efffffffff,1947.0,0.0,0.0
832670fffffffff,361.0,0.0,0.0
832671fffffffff,776.0,0.0,0.0
832672fffffffff,295.0,0.0,0.0
832673fffffffff,487.0,0.0,0.0
832674fffffffff,467.0,5.0,0.0
832675fffffffff,308.0,0.0,0.0
832676fffffffff,146.0,0.0,0.0
8326c5fffffffff,5.0,0.0,0.0
8326c8fffffffff,431.0,0.0,0.0
8326c9fffffffff,202.0,0.0,0.0
8326cafffffffff,59.0,0.0,0.0
8326cbfffffffff,227.0,0.0,0.0
8326cdfffffffff,87.0,0.0,0.0
8326cefffffffff,5.0,0.0,0.0
8326d9fffffffff,6.0,0.0,0.0
8326dcfffffffff,3.0,0.0,0.0
8326ddfffffffff,6.0,0.0,0.0
8326e0fffffffff,27.0,0.0,0.0
8326e1fffffffff,70.0,0.0,0.0
8326e2fffffffff,21.0,0.0,0.0
8326e3fffffffff,9.0,0.0,0.0
8326e4fffffffff,198.0,0.0,0.0
8326e5fffffffff,912.0,0.0,0.0
8326e6fffffffff,6.0,0.0,0.0
8326e8fffffffff,38.0,0.0,0.0
8326e9fffffffff,316.0,0.0,0.0
8326eafffffffff,15.0,0.0,0.0
8326ebfffffffff,3.0,0.0,0.0
8326ecfffffffff,519.0,0.0,0.0
8326edfffffffff,890.0,0.0,0.0
8326eefffffffff,84.0,0.0,0.0
832702fffffffff,28.0,0.0,0.0
832703fffffffff,50.0,0.0,0.0
832708fffffffff,4.0,0.0,0.0
832709fffffffff,47.0,0.0,0.0
83270afffffffff,8.0,0.0,0.0
83270bfffffffff,11.0,0.0,0.0
832710fffffffff,44.0,0.0,0.0
832711fffffffff,27.0,0.0,0.0
832712fffffffff,82.0,0.0,0.0
832713fffffffff,60.0,0.0,0.0
832715fffffffff,4.0,0.0,0.0
832718fffffffff,8.0,0.0,0.0
832719fffffffff,19.0,0.0,0.0
83271afffffffff,23.0,0.0,0.0
83271cfffffffff,39.0,0.0,0.0
83271dfffffffff,29.0,0.0,0.0
83271efffffffff,6.0,0.0,0.0
832740fffffffff,299.0,0.0,0.0
832741fffffffff,632.0,0.0,0.0
832742fffffffff,241.0,0.0,0.0
832743fffffffff,510.0,0.0,0.0
832744fffffffff,64.0,0.0,0.0
832745fffffffff,70.0,0.0,0.0
832746fffffffff,338.0,0.0,0.0
832748fffffffff,5837.0,0.0,0.0
832749fffffffff,4993.0,0.0,0.0
83274afffffffff,555.0,0.0,0.0
83274bfffffffff,2406.0,0.0,0.0
83274cfffffffff,565.0,0.0,0.0
83274dfffffffff,3839.0,0.0,0.0
83274efffffffff,973.0,0.0,0.0
832750fffffffff,79.0,0.0,0.0
832751fffffffff,165.0,0.0,0.0
832752fffffffff,1486.0,0.0,0.0
832753fffffffff,677.0,0.0,0.0
832754fffffffff,308.0,0.0,0.0
832755fffffffff,230.0,0.0,0.0
832756fffffffff,536.0,0.0,0.0
832758fffffffff,4711.0,0.0,0.0
832759fffffffff,9288.0,0.0,0.0
83275afffffffff,1077.0,0.0,0.0
83275bfffffffff,1915.0,0.0,0.0
83275cfffffffff,1103.0,0.0,0.0
83275dfffffffff,3824.0,0.0,0.0
83275efffffffff,1789.0,0.0,0.0
832763fffffffff,52.0,0.0,0.0
832768fffffffff,21.0,0.0,0.0
832769fffffffff,533.0,0.0,0.0
83276afffffffff,1540.0,0.0,0.0
83276bfffffffff,1258.0,0.0,0.0
83276dfffffffff,272.0,0.0,0.0
83276efffffffff,23.0,0.0,0.0
832772fffffffff,6.0,0.0,0.0
832773fffffffff,3.0,0.0,0.0
8327a0fffffffff,6.0,0.0,0.0
8327a5fffffffff,4.0,0.0,0.0
8327adfffffffff,80.0,0.0,0.0
832a06fffffffff,746.0,1.0,0.0
832a10fffffffff,26408.0,56.0,0.0
832a12fffffffff,7341.0,0.0,0.0
832a13fffffffff,15154.0,0.0,0.0
832a14fffffffff,14216.0,5.0,0.0
832a15fffffffff,6304.0,26.0,0.0
832a16fffffffff,4483.0,0.0,0.0
832a1afffffffff,29.0,0.0,0.0
832a30fffffffff,13265.0,30.0,0.0
832a31fffffffff,15367.0,100.0,0.0
832a32fffffffff,4698.0,0.0,0.0
832a33fffffffff,16089.0,228.0,0.0
832a34fffffffff,3717.0,0.0,0.0
832a36fffffffff,2003.0,0.0,0.0
832a80fffffffff,2140.0,54.0,0.0
832a81fffffffff,5096.0,92.0,0.0
832a82fffffffff,3383.0,8.0,0.0
832a83fffffffff,318.0,11.0,0.0
832a84fffffffff,18484.0,0.0,0.0
832a85fffffffff,7572.0,320.0,0.0
832a86fffffffff,3560.0,7.0,0.0
832a88fffffffff,1693.0,0.0,0.0
832a89fffffffff,7612.0,180.0,0.0
832a8afffffffff,7636.0,0.0,0.0
832a8bfffffffff,17507.0,525.0,0.0
832a8cfffffffff,7369.0,0.0,0.0
832a8dfffffffff,2753.0,0.0,0.0
832a8efffffffff,6041.0,66.0,0.0
832a90fffffffff,4537.0,0.0,0.0
832a91fffffffff,3908.0,0.0,0.0
832a92fffffffff,1370.0,0.0,0.0
832a93fffffffff,7947.0,0.0,0.0
832a94fffffffff,4664.0,0.0,0.0
832a95fffffffff,8044.0,0.0,0.0
832a96fffffffff,270.0,0.0,0.0
832a98fffffffff,270.0,0.0,0.0
832a99fffffffff,3837.0,32.0,0.0
832a9afffffffff,2027.0,0.0,0.0
832a9bfffffffff,2551.0,0.0,0.0
832a9cfffffffff,1361.0,25.0,0.0
832a9dfffffffff,1192.0,69.0,0.0
832a9efffffffff,1395.0,0.0,0.0
832aa0fffffffff,2211.0,0.0,0.0
832aa1fffffffff,6002.0,0.0,0.0
832aa2fffffffff,1544.0,0.0,0.0
832aa3fffffffff,11841.0,0.0,0.0
832aa4fffffffff,9894.0,370.0,0.0
832aa5fffffffff,2253.0,21.0,0.0
832aa6fffffffff,1301.0,0.0,0.0
832aa8fffffffff,37060.0,872.0,0.0
832aa9fffffffff,7790.0,291.0,0.0
832aaafffffffff,17624.0,142.0,0.0
832aabfffffffff,2961.0,9.0,0.0
832aacfffffffff,25465.0,67.0,0.0
832aadfffffffff,23548.0,62.0,0.0
832aaefffffffff,8930.0,104.0,0.0
832ab0fffffffff,4370.0,0.0,0.0
832ab1fffffffff,4555.0,0.0,0.0
832ab2fffffffff,9822.0,4.0,0.0
832ab3fffffffff,9778.0,0.0,0.0
832ab4fffffffff,1438.0,7.0,0.0
832ab5fffffffff,4931.0,0.0,0.0
832ab6fffffffff,2098.0,0.0,0.0
832ac6fffffffff,439.0,33.0,0.0
832ad0fffffffff,631.0,3.0,0.0
832ad1fffffffff,218.0,0.0,0.0
832ad2fffffffff,780.0,3.0,0.0
832ad3fffffffff,2101.0,0.0,12.0
832ad4fffffffff,901.0,3.0,0.0
832ad5fffffffff,2030.0,1.0,0.0
832ad6fffffffff,11041.0,2331.0,8.0
832af0fffffffff,2246.0,57.0,0.0
832af1fffffffff,2184.0,183.0,0.0
832af2fffffffff,774.0,4.0,1.0
832af3fffffffff,1709.0,85.0,0.0
832af4fffffffff,7.0,0.0,0.0
832af6fffffffff,9013.0,0.0,0.0
832b13fffffffff,10.0,0.0,0.0
832b18fffffffff,324.0,0.0,0.0
832b1afffffffff,576.0,0.0,0.0
832b1bfffffffff,49.0,0.0,0.0
832b1efffffffff,13.0,0.0,0.0
832b80fffffffff,8.0,0.0,0.0
832b81fffffffff,1509.0,0.0,0.0
832b82fffffffff,9.0,0.0,0.0
832b83fffffffff,706.0,48.0,0.0
832b88fffffffff,1657.0,0.0,0.0
832b89fffffffff,4618.0,0.0,0.0
832b8afffffffff,2069.0,0.0,0.0
832b8bfffffffff,1301.0,40.0,0.0
832b8cfffffffff,1242.0,16.0,0.0
832b8dfffffffff,2311.0,24.0,0.0
832b8efffffffff,3845.0,2.0,0.0
832b93fffffffff,19.0,0.0,0.0
832b98fffffffff,3449.0,21.0,0.0
832b99fffffffff,2080.0,66.0,0.0
832b9afffffffff,763.0,0.0,0.0
832b9bfffffffff,3374.0,73.0,0.0
832b9dfffffffff,10294.0,0.0,0.0
832b9efffffffff,481.0,0.0,0.0
832ba8fffffffff,6.0,0.0,0.0
832ba9fffffffff,200.0,0.0,0.0
832baafffffffff,379.0,2.0,0.0
832babfffffffff,428.0,3.0,0.0
832badfffffffff,1.0,0.0,0.0
834412fffffffff,902.0,0.0,77.0
834413fffffffff,1966.0,0.0,43.0
834416fffffffff,2.0,0.0,0.0
83441afffffffff,5108.0,0.0,278.0
83441bfffffffff,543.0,0.0,17.0
83441efffffffff,1062.0,0.0,39.0
834440fffffffff,2111.0,0.0,0.0
834441fffffffff,308.0,0.0,0.0
834442fffffffff,942.0,0.0,0.0
834443fffffffff,545.0,0.0,0.0
834444fffffffff,93.0,0.0,0.0
834445fffffffff,481.0,0.0,0.0
834446fffffffff,1943.0,0.0,0.0
834448fffffffff,149.0,0.0,0.0
834449fffffffff,215.0,0.0,0.0
83444afffffffff,177.0,0.0,0.0
83444bfffffffff,221.0,0.0,0.0
83444cfffffffff,793.0,0.0,0.0
83444dfffffffff,350.0,0.0,0.0
83444efffffffff,518.0,0.0,0.0
834450fffffffff,4684.0,17.0,0.0
834451fffffffff,533.0,0.0,0.0
834452fffffffff,1767.0,0.0,0.0
834453fffffffff,50.0,0.0,0.0
834455fffffffff,5321.0,0.0,0.0
834456fffffffff,1603.0,0.0,0.0
834458fffffffff,174.0,0.0,0.0
834459fffffffff,304.0,0.0,0.0
83445afffffffff,840.0,0.0,0.0
83445bfffffffff,2772.0,0.0,0.0
83445cfffffffff,362.0,0.0,0.0
83445dfffffffff,254.0,0.0,0.0
83445efffffffff,112.0,0.0,0.0
834463fffffffff,96.0,0.0,0.0
834468fffffffff,73.0,0.0,0.0
834469fffffffff,90.0,0.0,0.0
83446afffffffff,344.0,0.0,0.0
83446bfffffffff,222.0,0.0,0.0
83446cfffffffff,347.0,0.0,0.0
83446dfffffffff,471.0,0.0,0.0
83446efffffffff,343.0,0.0,0.0
834471fffffffff,53.0,0.0,0.0
834473fffffffff,68.0,0.0,0.0
8344a1fffffffff,121.0,0.0,6.0
8344a5fffffffff,77.0,0.0,7.0
8344a8fffffffff,1403.0,0.0,135.0
8344a9fffffffff,5697.0,0.0,381.0
8344abfffffffff,1692.0,0.0,97.0
8344acfffffffff,433.0,0.0,27.0
8344adfffffffff,3207.0,0.0,167.0
8344aefffffffff,184.0,0.0,13.0
8344c0fffffffff,4995.0,100.0,5.0
8344c1fffffffff,21015.0,0.0,0.0
8344c2fffffffff,2820.0,15.0,9.0
8344c3fffffffff,5792.0,1.0,0.0
8344c4fffffffff,1225.0,6.0,16.0
8344c5fffffffff,1800.0,6.0,1.0
8344c6fffffffff,452.0,4.0,6.0
8344c8fffffffff,3285.0,25.0,0.0
8344c9fffffffff,889.0,0.0,0.0
8344cafffffffff,10087.0,421.0,0.0
8344cbfffffffff,2300.0,3.0,0.0
8344ccfffffffff,5571.0,4.0,0.0
8344cdfffffffff,2651.0,2.0,0.0
8344cefffffffff,4493.0,758.0,0.0
8344d0fffffffff,6527.0,0.0,46.0
8344d1fffffffff,1871.0,0.0,5.0
8344d2fffffffff,1297.0,0.0,7.0
8344d3fffffffff,1561.0,0.0,12.0
8344d5fffffffff,4325.0,28.0,53.0
8344d8fffffffff,6373.0,387.0,0.0
8344d9fffffffff,14538.0,1693.0,0.0
8344dafffffffff,4481.0,315.0,2.0
8344dbfffffffff,7044.0,357.0,0.0
8344dcfffffffff,1108.0,0.0,0.0
8344ddfffffffff,13189.0,662.0,0.0
8344defffffffff,2579.0,0.0,0.0
8344e0fffffffff,2126.0,2.0,23.0
8344e1fffffffff,149.0,0.0,0.0
8344e2fffffffff,2180.0,2.0,23.0
8344e3fffffffff,1200.0,11.0,1.0
8344e4fffffffff,1270.0,0.0,41.0
8344e5fffffffff,1388.0,0.0,0.0
8344e6fffffffff,4452.0,0.0,112.0
8344e8fffffffff,1766.0,0.0,0.0
8344e9fffffffff,418.0,0.0,0.0
8344eafffffffff,1291.0,0.0,0.0
8344ebfffffffff,603.0,0.0,0.0
8344ecfffffffff,299.0,0.0,0.0
8344edfffffffff,1516.0,0.0,0.0
8344eefffffffff,2532.0,45.0,0.0
8344f0fffffffff,3813.0,6.0,149.0
8344f1fffffffff,437.0,2.0,5.0
8344f3fffffffff,5390.0,25.0,228.0
8344f4fffffffff,5337.0,4.0,248.0
8344f5fffffffff,1744.0,0.0,47.0
8344f6fffffffff,638.0,2.0,25.0
834890fffffffff,18.0,0.0,0.0
834891fffffffff,15.0,0.0,0.0
834892fffffffff,23.0,0.0,0.0
834893fffffffff,46.0,0.0,0.0
834898fffffffff,66.0,0.0,0.0
83489afffffffff,113.0,0.0,0.0
83489bfffffffff,14.0,0.0,0.0
83489cfffffffff,18.0,0.0,0.0
83489efffffffff,20.0,0.0,0.0
